tick,player_slot,team,pos_x,pos_y,health,mana,level,gold,net_worth,hero_id,hero_name
47100,8,1,7800.0,7400.0,1300,600,8,48100,49100,9,hero_8
47100,9,1,7900.0,7450.0,1400,650,9,48100,49100,10,hero_9
47130,0,0,7000.0,7000.0,500,200,5,48100,49100,1,hero_0
47130,1,0,7100.0,7050.0,600,250,6,48100,49100,2,hero_1
47130,2,0,7200.0,7100.0,700,300,7,48100,49100,3,hero_2
47130,3,0,7300.0,7150.0,800,350,8,48100,49100,4,hero_3
47130,4,0,7400.0,7200.0,900,400,9,48100,49100,5,hero_4
47130,5,1,7500.0,7250.0,1000,450,5,48100,49100,6,hero_5
47130,6,1,7600.0,7300.0,1100,500,6,48100,49100,7,hero_6
47130,7,1,7700.0,7350.0,1200,550,7,48100,49100,8,hero_7
47130,8,1,7800.0,7400.0,1300,600,8,48100,49100,9,hero_8
47130,9,1,7900.0,7450.0,1400,650,9,48100,49100,10,hero_9
47160,0,0,7000.0,7000.0,500,200,5,48100,49150,1,hero_0
47160,1,0,7100.0,7050.0,600,250,6,48100,49150,2,hero_1
47160,2,0,7200.0,7100.0,700,300,7,48100,49150,3,hero_2
47160,3,0,7300.0,7150.0,800,350,8,48100,49150,4,hero_3
47160,4,0,7400.0,7200.0,900,400,9,48100,49150,5,hero_4
47160,5,1,7500.0,7250.0,1000,450,5,48100,49150,6,hero_5
47160,6,1,7600.0,7300.0,1100,500,6,48100,49150,7,hero_6
47160,7,1,7700.0,7350.0,1200,550,7,48100,49150,8,hero_7
47160,8,1,7800.0,7400.0,1300,600,8,48100,49150,9,hero_8
47160,9,1,7900.0,7450.0,1400,650,9,48100,49150,10,hero_9
47190,0,0,7000.0,7000.0,500,200,5,48100,49150,1,hero_0
47190,1,0,7100.0,7050.0,600,250,6,48100,49150,2,hero_1
47190,2,0,7200.0,7100.0,700,300,7,48100,49150,3,hero_2
47190,3,0,7300.0,7150.0,800,350,8,48100,49150,4,hero_3
47190,4,0,7400.0,7200.0,900,400,9,48100,49150,5,hero_4
47190,5,1,7500.0,7250.0,1000,450,5,48100,49150,6,hero_5
47190,6,1,7600.0,7300.0,1100,500,6,48100,49150,7,hero_6
47190,7,1,7700.0,7350.0,1200,550,7,48100,49150,8,hero_7
47190,8,1,7800.0,7400.0,1300,600,8,48100,49150,9,hero_8
47190,9,1,7900.0,7450.0,1400,650,9,48100,49150,10,hero_9
47220,0,0,7000.0,7000.0,500,200,5,48200,49200,1,hero_0
47220,1,0,7100.0,7050.0,600,250,6,48200,49200,2,hero_1
47220,2,0,7200.0,7100.0,700,300,7,48200,49200,3,hero_2
47220,3,0,7300.0,7150.0,800,350,8,48200,49200,4,hero_3
47220,4,0,7400.0,7200.0,900,400,9,48200,49200,5,hero_4
47220,5,1,7500.0,7250.0,1000,450,5,48200,49200,6,hero_5
47220,6,1,7600.0,7300.0,1100,500,6,48200,49200,7,hero_6
47220,7,1,7700.0,7350.0,1200,550,7,48200,49200,8,hero_7
47220,8,1,7800.0,7400.0,1300,600,8,48200,49200,9,hero_8
47220,9,1,7900.0,7450.0,1400,650,9,48200,49200,10,hero_9
47250,0,0,7000.0,7000.0,500,200,5,48200,49250,1,hero_0
47250,1,0,7100.0,7050.0,600,250,6,48200,49250,2,hero_1
47250,2,0,7200.0,7100.0,700,300,7,48200,49250,3,hero_2
47250,3,0,7300.0,7150.0,800,350,8,48200,49250,4,hero_3
47250,4,0,7400.0,7200.0,900,400,9,48200,49250,5,hero_4
47250,5,1,7500.0,7250.0,1000,450,5,48200,49250,6,hero_5
47250,6,1,7600.0,7300.0,1100,500,6,48200,49250,7,hero_6
47250,7,1,7700.0,7350.0,1200,550,7,48200,49250,8,hero_7
47250,8,1,7800.0,7400.0,1300,600,8,48200,49250,9,hero_8
47250,9,1,7900.0,7450.0,1400,650,9,48200,49250,10,hero_9
47280,0,0,7000.0,7000.0,500,200,5,48200,49250,1,hero_0
47280,1,0,7100.0,7050.0,600,250,6,48200,49250,2,hero_1
47280,2,0,7200.0,7100.0,700,300,7,48200,49250,3,hero_2
47280,3,0,7300.0,7150.0,800,350,8,48200,49250,4,hero_3
47280,4,0,7400.0,7200.0,900,400,9,48200,49250,5,hero_4
47280,5,1,7500.0,7250.0,1000,450,5,48200,49250,6,hero_5
47280,6,1,7600.0,7300.0,1100,500,6,48200,49250,7,hero_6
47280,7,1,7700.0,7350.0,1200,550,7,48200,49250,8,hero_7
47280,8,1,7800.0,7400.0,1300,600,8,48200,49250,9,hero_8
47280,9,1,7900.0,7450.0,1400,650,9,48200,49250,10,hero_9
47310,0,0,7000.0,7000.0,500,200,5,48300,49300,1,hero_0
47310,1,0,7100.0,7050.0,600,250,6,48300,49300,2,hero_1
47310,2,0,7200.0,7100.0,700,300,7,48300,49300,3,hero_2
47310,3,0,7300.0,7150.0,800,350,8,48300,49300,4,hero_3
47310,4,0,7400.0,7200.0,900,400,9,48300,49300,5,hero_4
47310,5,1,7500.0,7250.0,1000,450,5,48300,49300,6,hero_5
47310,6,1,7600.0,7300.0,1100,500,6,48300,49300,7,hero_6
47310,7,1,7700.0,7350.0,1200,550,7,48300,49300,8,hero_7
47310,8,1,7800.0,7400.0,1300,600,8,48300,49300,9,hero_8
47310,9,1,7900.0,7450.0,1400,650,9,48300,49300,10,hero_9
47340,0,0,7000.0,7000.0,500,200,5,48300,49300,1,hero_0
47340,1,0,7100.0,7050.0,600,250,6,48300,49300,2,hero_1
47340,2,0,7200.0,7100.0,700,300,7,48300,49300,3,hero_2
47340,3,0,7300.0,7150.0,800,350,8,48300,49300,4,hero_3
47340,4,0,7400.0,7200.0,900,400,9,48300,49300,5,hero_4
47340,5,1,7500.0,7250.0,1000,450,5,48300,49300,6,hero_5
47340,6,1,7600.0,7300.0,1100,500,6,48300,49300,7,hero_6
47340,7,1,7700.0,7350.0,1200,550,7,48300,49300,8,hero_7
47340,8,1,7800.0,7400.0,1300,600,8,48300,49300,9,hero_8
47340,9,1,7900.0,7450.0,1400,650,9,48300,49300,10,hero_9
47370,0,0,7000.0,7000.0,500,200,5,48300,49350,1,hero_0
47370,1,0,7100.0,7050.0,600,250,6,48300,49350,2,hero_1
47370,2,0,7200.0,7100.0,700,300,7,48300,49350,3,hero_2
47370,3,0,7300.0,7150.0,800,350,8,48300,49350,4,hero_3
47370,4,0,7400.0,7200.0,900,400,9,48300,49350,5,hero_4
47370,5,1,7500.0,7250.0,1000,450,5,48300,49350,6,hero_5
47370,6,1,7600.0,7300.0,1100,500,6,48300,49350,7,hero_6
47370,7,1,7700.0,7350.0,1200,550,7,48300,49350,8,hero_7
47370,8,1,7800.0,7400.0,1300,600,8,48300,49350,9,hero_8
47370,9,1,7900.0,7450.0,1400,650,9,48300,49350,10,hero_9
47400,0,0,7000.0,7000.0,500,200,5,48400,49400,1,hero_0
47400,1,0,7100.0,7050.0,600,250,6,48400,49400,2,hero_1
47400,2,0,7200.0,7100.0,700,300,7,48400,49400,3,hero_2
47400,3,0,7300.0,7150.0,800,350,8,48400,49400,4,hero_3
47400,4,0,7400.0,7200.0,900,400,9,48400,49400,5,hero_4
47400,5,1,7500.0,7250.0,1000,450,5,48400,49400,6,hero_5
47400,6,1,7600.0,7300.0,1100,500,6,48400,49400,7,hero_6
47400,7,1,7700.0,7350.0,1200,550,7,48400,49400,8,hero_7
47400,8,1,7800.0,7400.0,1300,600,8,48400,49400,9,hero_8
47400,9,1,7900.0,7450.0,1400,650,9,48400,49400,10,hero_9
47430,0,0,7000.0,7000.0,500,200,5,48400,49400,1,hero_0
47430,1,0,7100.0,7050.0,600,250,6,48400,49400,2,hero_1
47430,2,0,7200.0,7100.0,700,300,7,48400,49400,3,hero_2
47430,3,0,7300.0,7150.0,800,350,8,48400,49400,4,hero_3
47430,4,0,7400.0,7200.0,900,400,9,48400,49400,5,hero_4
47430,5,1,7500.0,7250.0,1000,450,5,48400,49400,6,hero_5
47430,6,1,7600.0,7300.0,1100,500,6,48400,49400,7,hero_6
47430,7,1,7700.0,7350.0,1200,550,7,48400,49400,8,hero_7
47430,8,1,7800.0,7400.0,1300,600,8,48400,49400,9,hero_8
47430,9,1,7900.0,7450.0,1400,650,9,48400,49400,10,hero_9
47460,0,0,7000.0,7000.0,500,200,5,48400,49450,1,hero_0
47460,1,0,7100.0,7050.0,600,250,6,48400,49450,2,hero_1
47460,2,0,7200.0,7100.0,700,300,7,48400,49450,3,hero_2
47460,3,0,7300.0,7150.0,800,350,8,48400,49450,4,hero_3
47460,4,0,7400.0,7200.0,900,400,9,48400,49450,5,hero_4
47460,5,1,7500.0,7250.0,1000,450,5,48400,49450,6,hero_5
47460,6,1,7600.0,7300.0,1100,500,6,48400,49450,7,hero_6
47460,7,1,7700.0,7350.0,1200,550,7,48400,49450,8,hero_7
47460,8,1,7800.0,7400.0,1300,600,8,48400,49450,9,hero_8
47460,9,1,7900.0,7450.0,1400,650,9,48400,49450,10,hero_9
47490,0,0,7000.0,7000.0,500,200,5,48400,49450,1,hero_0
47490,1,0,7100.0,7050.0,600,250,6,48400,49450,2,hero_1
47490,2,0,7200.0,7100.0,700,300,7,48400,49450,3,hero_2
47490,3,0,7300.0,7150.0,800,350,8,48400,49450,4,hero_3
47490,4,0,7400.0,7200.0,900,400,9,48400,49450,5,hero_4
47490,5,1,7500.0,7250.0,1000,450,5,48400,49450,6,hero_5
47490,6,1,7600.0,7300.0,1100,500,6,48400,49450,7,hero_6
47490,7,1,7700.0,7350.0,1200,550,7,48400,49450,8,hero_7
47490,8,1,7800.0,7400.0,1300,600,8,48400,49450,9,hero_8
47490,9,1,7900.0,7450.0,1400,650,9,48400,49450,10,hero_9
47520,0,0,7000.0,7000.0,500,200,5,48500,49500,1,hero_0
47520,1,0,7100.0,7050.0,600,250,6,48500,49500,2,hero_1
47520,2,0,7200.0,7100.0,700,300,7,48500,49500,3,hero_2
47520,3,0,7300.0,7150.0,800,350,8,48500,49500,4,hero_3
47520,4,0,7400.0,7200.0,900,400,9,48500,49500,5,hero_4
47520,5,1,7500.0,7250.0,1000,450,5,48500,49500,6,hero_5
47520,6,1,7600.0,7300.0,1100,500,6,48500,49500,7,hero_6
47520,7,1,7700.0,7350.0,1200,550,7,48500,49500,8,hero_7
47520,8,1,7800.0,7400.0,1300,600,8,48500,49500,9,hero_8
47520,9,1,7900.0,7450.0,1400,650,9,48500,49500,10,hero_9
47550,0,0,7000.0,7000.0,500,200,5,48500,49550,1,hero_0
47550,1,0,7100.0,7050.0,600,250,6,48500,49550,2,hero_1
47550,2,0,7200.0,7100.0,700,300,7,48500,49550,3,hero_2
47550,3,0,7300.0,7150.0,800,350,8,48500,49550,4,hero_3
47550,4,0,7400.0,7200.0,900,400,9,48500,49550,5,hero_4
47550,5,1,7500.0,7250.0,1000,450,5,48500,49550,6,hero_5
47550,6,1,7600.0,7300.0,1100,500,6,48500,49550,7,hero_6
47550,7,1,7700.0,7350.0,1200,550,7,48500,49550,8,hero_7
47550,8,1,7800.0,7400.0,1300,600,8,48500,49550,9,hero_8
47550,9,1,7900.0,7450.0,1400,650,9,48500,49550,10,hero_9
47580,0,0,7000.0,7000.0,500,200,5,48500,49550,1,hero_0
47580,1,0,7100.0,7050.0,600,250,6,48500,49550,2,hero_1
47580,2,0,7200.0,7100.0,700,300,7,48500,49550,3,hero_2
47580,3,0,7300.0,7150.0,800,350,8,48500,49550,4,hero_3
47580,4,0,7400.0,7200.0,900,400,9,48500,49550,5,hero_4
47580,5,1,7500.0,7250.0,1000,450,5,48500,49550,6,hero_5
47580,6,1,7600.0,7300.0,1100,500,6,48500,49550,7,hero_6
47580,7,1,7700.0,7350.0,1200,550,7,48500,49550,8,hero_7
47580,8,1,7800.0,7400.0,1300,600,8,48500,49550,9,hero_8
47580,9,1,7900.0,7450.0,1400,650,9,48500,49550,10,hero_9
47610,0,0,7000.0,7000.0,500,200,5,48600,49600,1,hero_0
47610,1,0,7100.0,7050.0,600,250,6,48600,49600,2,hero_1
47610,2,0,7200.0,7100.0,700,300,7,48600,49600,3,hero_2
47610,3,0,7300.0,7150.0,800,350,8,48600,49600,4,hero_3
47610,4,0,7400.0,7200.0,900,400,9,48600,49600,5,hero_4
47610,5,1,7500.0,7250.0,1000,450,5,48600,49600,6,hero_5
47610,6,1,7600.0,7300.0,1100,500,6,48600,49600,7,hero_6
47610,7,1,7700.0,7350.0,1200,550,7,48600,49600,8,hero_7
47610,8,1,7800.0,7400.0,1300,600,8,48600,49600,9,hero_8
47610,9,1,7900.0,7450.0,1400,650,9,48600,49600,10,hero_9
47640,0,0,7000.0,7000.0,500,200,5,48600,49600,1,hero_0
47640,1,0,7100.0,7050.0,600,250,6,48600,49600,2,hero_1
47640,2,0,7200.0,7100.0,700,300,7,48600,49600,3,hero_2
47640,3,0,7300.0,7150.0,800,350,8,48600,49600,4,hero_3
47640,4,0,7400.0,7200.0,900,400,9,48600,49600,5,hero_4
47640,5,1,7500.0,7250.0,1000,450,5,48600,49600,6,hero_5
47640,6,1,7600.0,7300.0,1100,500,6,48600,49600,7,hero_6
47640,7,1,7700.0,7350.0,1200,550,7,48600,49600,8,hero_7
47640,8,1,7800.0,7400.0,1300,600,8,48600,49600,9,hero_8
47640,9,1,7900.0,7450.0,1400,650,9,48600,49600,10,hero_9
47670,0,0,7000.0,7000.0,500,200,5,48600,49650,1,hero_0
47670,1,0,7100.0,7050.0,600,250,6,48600,49650,2,hero_1
47670,2,0,7200.0,7100.0,700,300,7,48600,49650,3,hero_2
47670,3,0,7300.0,7150.0,800,350,8,48600,49650,4,hero_3
47670,4,0,7400.0,7200.0,900,400,9,48600,49650,5,hero_4
47670,5,1,7500.0,7250.0,1000,450,5,48600,49650,6,hero_5
47670,6,1,7600.0,7300.0,1100,500,6,48600,49650,7,hero_6
47670,7,1,7700.0,7350.0,1200,550,7,48600,49650,8,hero_7
47670,8,1,7800.0,7400.0,1300,600,8,48600,49650,9,hero_8
47670,9,1,7900.0,7450.0,1400,650,9,48600,49650,10,hero_9
47700,0,0,7000.0,7000.0,500,200,5,48700,49700,1,hero_0
47700,1,0,7100.0,7050.0,600,250,6,48700,49700,2,hero_1
47700,2,0,7200.0,7100.0,700,300,7,48700,49700,3,hero_2
47700,3,0,7300.0,7150.0,800,350,8,48700,49700,4,hero_3
47700,4,0,7400.0,7200.0,900,400,9,48700,49700,5,hero_4
47700,5,1,7500.0,7250.0,1000,450,5,48700,49700,6,hero_5
47700,6,1,7600.0,7300.0,1100,500,6,48700,49700,7,hero_6
47700,7,1,7700.0,7350.0,1200,550,7,48700,49700,8,hero_7
47700,8,1,7800.0,7400.0,1300,600,8,48700,49700,9,hero_8
47700,9,1,7900.0,7450.0,1400,650,9,48700,49700,10,hero_9
47730,0,0,7000.0,7000.0,500,200,5,48700,49700,1,hero_0
47730,1,0,7100.0,7050.0,600,250,6,48700,49700,2,hero_1
47730,2,0,7200.0,7100.0,700,300,7,48700,49700,3,hero_2
47730,3,0,7300.0,7150.0,800,350,8,48700,49700,4,hero_3
47730,4,0,7400.0,7200.0,900,400,9,48700,49700,5,hero_4
47730,5,1,7500.0,7250.0,1000,450,5,48700,49700,6,hero_5
47730,6,1,7600.0,7300.0,1100,500,6,48700,49700,7,hero_6
47730,7,1,7700.0,7350.0,1200,550,7,48700,49700,8,hero_7
47730,8,1,7800.0,7400.0,1300,600,8,48700,49700,9,hero_8
47730,9,1,7900.0,7450.0,1400,650,9,48700,49700,10,hero_9
47760,0,0,7000.0,7000.0,500,200,5,48700,49750,1,hero_0
47760,1,0,7100.0,7050.0,600,250,6,48700,49750,2,hero_1
47760,2,0,7200.0,7100.0,700,300,7,48700,49750,3,hero_2
47760,3,0,7300.0,7150.0,800,350,8,48700,49750,4,hero_3
47760,4,0,7400.0,7200.0,900,400,9,48700,49750,5,hero_4
47760,5,1,7500.0,7250.0,1000,450,5,48700,49750,6,hero_5
47760,6,1,7600.0,7300.0,1100,500,6,48700,49750,7,hero_6
47760,7,1,7700.0,7350.0,1200,550,7,48700,49750,8,hero_7
47760,8,1,7800.0,7400.0,1300,600,8,48700,49750,9,hero_8
47760,9,1,7900.0,7450.0,1400,650,9,48700,49750,10,hero_9
47790,0,0,7000.0,7000.0,500,200,5,48700,49750,1,hero_0
47790,1,0,7100.0,7050.0,600,250,6,48700,49750,2,hero_1
47790,2,0,7200.0,7100.0,700,300,7,48700,49750,3,hero_2
47790,3,0,7300.0,7150.0,800,350,8,48700,49750,4,hero_3
47790,4,0,7400.0,7200.0,900,400,9,48700,49750,5,hero_4
47790,5,1,7500.0,7250.0,1000,450,5,48700,49750,6,hero_5
47790,6,1,7600.0,7300.0,1100,500,6,48700,49750,7,hero_6
47790,7,1,7700.0,7350.0,1200,550,7,48700,49750,8,hero_7
47790,8,1,7800.0,7400.0,1300,600,8,48700,49750,9,hero_8
47790,9,1,7900.0,7450.0,1400,650,9,48700,49750,10,hero_9
47820,0,0,7000.0,7000.0,500,200,5,48800,49800,1,hero_0
47820,1,0,7100.0,7050.0,600,250,6,48800,49800,2,hero_1
47820,2,0,7200.0,7100.0,700,300,7,48800,49800,3,hero_2
47820,3,0,7300.0,7150.0,800,350,8,48800,49800,4,hero_3
47820,4,0,7400.0,7200.0,900,400,9,48800,49800,5,hero_4
47820,5,1,7500.0,7250.0,1000,450,5,48800,49800,6,hero_5
47820,6,1,7600.0,7300.0,1100,500,6,48800,49800,7,hero_6
47820,7,1,7700.0,7350.0,1200,550,7,48800,49800,8,hero_7
47820,8,1,7800.0,7400.0,1300,600,8,48800,49800,9,hero_8
47820,9,1,7900.0,7450.0,1400,650,9,48800,49800,10,hero_9
47850,0,0,7000.0,7000.0,500,200,5,48800,49850,1,hero_0
47850,1,0,7100.0,7050.0,600,250,6,48800,49850,2,hero_1
47850,2,0,7200.0,7100.0,700,300,7,48800,49850,3,hero_2
47850,3,0,7300.0,7150.0,800,350,8,48800,49850,4,hero_3
47850,4,0,7400.0,7200.0,900,400,9,48800,49850,5,hero_4
47850,5,1,7500.0,7250.0,1000,450,5,48800,49850,6,hero_5
47850,6,1,7600.0,7300.0,1100,500,6,48800,49850,7,hero_6
47850,7,1,7700.0,7350.0,1200,550,7,48800,49850,8,hero_7
47850,8,1,7800.0,7400.0,1300,600,8,48800,49850,9,hero_8
47850,9,1,7900.0,7450.0,1400,650,9,48800,49850,10,hero_9
47880,0,0,7000.0,7000.0,500,200,5,48800,49850,1,hero_0
47880,1,0,7100.0,7050.0,600,250,6,48800,49850,2,hero_1
47880,2,0,7200.0,7100.0,700,300,7,48800,49850,3,hero_2
47880,3,0,7300.0,7150.0,800,350,8,48800,49850,4,hero_3
47880,4,0,7400.0,7200.0,900,400,9,48800,49850,5,hero_4
47880,5,1,7500.0,7250.0,1000,450,5,48800,49850,6,hero_5
47880,6,1,7600.0,7300.0,1100,500,6,48800,49850,7,hero_6
47880,7,1,7700.0,7350.0,1200,550,7,48800,49850,8,hero_7
47880,8,1,7800.0,7400.0,1300,600,8,48800,49850,9,hero_8
47880,9,1,7900.0,7450.0,1400,650,9,48800,49850,10,hero_9
47910,0,0,7000.0,7000.0,500,200,5,48900,49900,1,hero_0
47910,1,0,7100.0,7050.0,600,250,6,48900,49900,2,hero_1
47910,2,0,7200.0,7100.0,700,300,7,48900,49900,3,hero_2
47910,3,0,7300.0,7150.0,800,350,8,48900,49900,4,hero_3
47910,4,0,7400.0,7200.0,900,400,9,48900,49900,5,hero_4
47910,5,1,7500.0,7250.0,1000,450,5,48900,49900,6,hero_5
47910,6,1,7600.0,7300.0,1100,500,6,48900,49900,7,hero_6
47910,7,1,7700.0,7350.0,1200,550,7,48900,49900,8,hero_7
47910,8,1,7800.0,7400.0,1300,600,8,48900,49900,9,hero_8
47910,9,1,7900.0,7450.0,1400,650,9,48900,49900,10,hero_9
47940,0,0,7000.0,7000.0,500,200,5,48900,49900,1,hero_0
47940,1,0,7100.0,7050.0,600,250,6,48900,49900,2,hero_1
47940,2,0,7200.0,7100.0,700,300,7,48900,49900,3,hero_2
47940,3,0,7300.0,7150.0,800,350,8,48900,49900,4,hero_3
47940,4,0,7400.0,7200.0,900,400,9,48900,49900,5,hero_4
47940,5,1,7500.0,7250.0,1000,450,5,48900,49900,6,hero_5
47940,6,1,7600.0,7300.0,1100,500,6,48900,49900,7,hero_6
47940,7,1,7700.0,7350.0,1200,550,7,48900,49900,8,hero_7
47940,8,1,7800.0,7400.0,1300,600,8,48900,49900,9,hero_8
47940,9,1,7900.0,7450.0,1400,650,9,48900,49900,10,hero_9
47970,0,0,7000.0,7000.0,500,200,5,48900,49950,1,hero_0
47970,1,0,7100.0,7050.0,600,250,6,48900,49950,2,hero_1
47970,2,0,7200.0,7100.0,700,300,7,48900,49950,3,hero_2
47970,3,0,7300.0,7150.0,800,350,8,48900,49950,4,hero_3
47970,4,0,7400.0,7200.0,900,400,9,48900,49950,5,hero_4
47970,5,1,7500.0,7250.0,1000,450,5,48900,49950,6,hero_5
47970,6,1,7600.0,7300.0,1100,500,6,48900,49950,7,hero_6
47970,7,1,7700.0,7350.0,1200,550,7,48900,49950,8,hero_7
47970,8,1,7800.0,7400.0,1300,600,8,48900,49950,9,hero_8
47970,9,1,7900.0,7450.0,1400,650,9,48900,49950,10,hero_9
48000,0,0,7000.0,7000.0,500,200,5,49000,50000,1,hero_0
48000,1,0,7100.0,7050.0,600,250,6,49000,50000,2,hero_1
48000,2,0,7200.0,7100.0,700,300,7,49000,50000,3,hero_2
48000,3,0,7300.0,7150.0,800,350,8,49000,50000,4,hero_3
48000,4,0,7400.0,7200.0,900,400,9,49000,50000,5,hero_4
48000,5,1,7500.0,7250.0,1000,450,5,49000,50000,6,hero_5
48000,6,1,7600.0,7300.0,1100,500,6,49000,50000,7,hero_6
48000,7,1,7700.0,7350.0,1200,550,7,49000,50000,8,hero_7
48000,8,1,7800.0,7400.0,1300,600,8,49000,50000,9,hero_8
48000,9,1,7900.0,7450.0,1400,650,9,49000,50000,10,hero_9
48030,0,0,7000.0,7000.0,500,200,5,49000,50000,1,hero_0
48030,1,0,7100.0,7050.0,600,250,6,49000,50000,2,hero_1
48030,2,0,7200.0,7100.0,700,300,7,49000,50000,3,hero_2
48030,3,0,7300.0,7150.0,800,350,8,49000,50000,4,hero_3
48030,4,0,7400.0,7200.0,900,400,9,49000,50000,5,hero_4
48030,5,1,7500.0,7250.0,1000,450,5,49000,50000,6,hero_5
48030,6,1,7600.0,7300.0,1100,500,6,49000,50000,7,hero_6
48030,7,1,7700.0,7350.0,1200,550,7,49000,50000,8,hero_7
48030,8,1,7800.0,7400.0,1300,600,8,49000,50000,9,hero_8
48030,9,1,7900.0,7450.0,1400,650,9,49000,50000,10,hero_9
48060,0,0,7000.0,7000.0,500,200,5,49000,50050,1,hero_0
48060,1,0,7100.0,7050.0,600,250,6,49000,50050,2,hero_1
48060,2,0,7200.0,7100.0,700,300,7,49000,50050,3,hero_2
48060,3,0,7300.0,7150.0,800,350,8,49000,50050,4,hero_3
48060,4,0,7400.0,7200.0,900,400,9,49000,50050,5,hero_4
48060,5,1,7500.0,7250.0,1000,450,5,49000,50050,6,hero_5
48060,6,1,7600.0,7300.0,1100,500,6,49000,50050,7,hero_6
48060,7,1,7700.0,7350.0,1200,550,7,49000,50050,8,hero_7
48060,8,1,7800.0,7400.0,1300,600,8,49000,50050,9,hero_8
48060,9,1,7900.0,7450.0,1400,650,9,49000,50050,10,hero_9
48090,0,0,7000.0,7000.0,500,200,5,49000,50050,1,hero_0
48090,1,0,7100.0,7050.0,600,250,6,49000,50050,2,hero_1
48090,2,0,7200.0,7100.0,700,300,7,49000,50050,3,hero_2
48090,3,0,7300.0,7150.0,800,350,8,49000,50050,4,hero_3
48090,4,0,7400.0,7200.0,900,400,9,49000,50050,5,hero_4
48090,5,1,7500.0,7250.0,1000,450,5,49000,50050,6,hero_5
48090,6,1,7600.0,7300.0,1100,500,6,49000,50050,7,hero_6
48090,7,1,7700.0,7350.0,1200,550,7,49000,50050,8,hero_7
48090,8,1,7800.0,7400.0,1300,600,8,49000,50050,9,hero_8
48090,9,1,7900.0,7450.0,1400,650,9,49000,50050,10,hero_9
48120,0,0,7000.0,7000.0,500,200,5,49100,50100,1,hero_0
48120,1,0,7100.0,7050.0,600,250,6,49100,50100,2,hero_1
48120,2,0,7200.0,7100.0,700,300,7,49100,50100,3,hero_2
48120,3,0,7300.0,7150.0,800,350,8,49100,50100,4,hero_3
48120,4,0,7400.0,7200.0,900,400,9,49100,50100,5,hero_4
48120,5,1,7500.0,7250.0,1000,450,5,49100,50100,6,hero_5
48120,6,1,7600.0,7300.0,1100,500,6,49100,50100,7,hero_6
48120,7,1,7700.0,7350.0,1200,550,7,49100,50100,8,hero_7
48120,8,1,7800.0,7400.0,1300,600,8,49100,50100,9,hero_8
48120,9,1,7900.0,7450.0,1400,650,9,49100,50100,10,hero_9
48150,0,0,7000.0,7000.0,500,200,5,49100,50150,1,hero_0
48150,1,0,7100.0,7050.0,600,250,6,49100,50150,2,hero_1
48150,2,0,7200.0,7100.0,700,300,7,49100,50150,3,hero_2
48150,3,0,7300.0,7150.0,800,350,8,49100,50150,4,hero_3
48150,4,0,7400.0,7200.0,900,400,9,49100,50150,5,hero_4
48150,5,1,7500.0,7250.0,1000,450,5,49100,50150,6,hero_5
48150,6,1,7600.0,7300.0,1100,500,6,49100,50150,7,hero_6
48150,7,1,7700.0,7350.0,1200,550,7,49100,50150,8,hero_7
48150,8,1,7800.0,7400.0,1300,600,8,49100,50150,9,hero_8
48150,9,1,7900.0,7450.0,1400,650,9,49100,50150,10,hero_9
48180,0,0,7000.0,7000.0,500,200,5,49100,50150,1,hero_0
48180,1,0,7100.0,7050.0,600,250,6,49100,50150,2,hero_1
48180,2,0,7200.0,7100.0,700,300,7,49100,50150,3,hero_2
48180,3,0,7300.0,7150.0,800,350,8,49100,50150,4,hero_3
48180,4,0,7400.0,7200.0,900,400,9,49100,50150,5,hero_4
48180,5,1,7500.0,7250.0,1000,450,5,49100,50150,6,hero_5
48180,6,1,7600.0,7300.0,1100,500,6,49100,50150,7,hero_6
48180,7,1,7700.0,7350.0,1200,550,7,49100,50150,8,hero_7
48180,8,1,7800.0,7400.0,1300,600,8,49100,50150,9,hero_8
48180,9,1,7900.0,7450.0,1400,650,9,49100,50150,10,hero_9
48210,0,0,7000.0,7000.0,500,200,5,49200,50200,1,hero_0
48210,1,0,7100.0,7050.0,600,250,6,49200,50200,2,hero_1
48210,2,0,7200.0,7100.0,700,300,7,49200,50200,3,hero_2
48210,3,0,7300.0,7150.0,800,350,8,49200,50200,4,hero_3
48210,4,0,7400.0,7200.0,900,400,9,49200,50200,5,hero_4
48210,5,1,7500.0,7250.0,1000,450,5,49200,50200,6,hero_5
48210,6,1,7600.0,7300.0,1100,500,6,49200,50200,7,hero_6
48210,7,1,7700.0,7350.0,1200,550,7,49200,50200,8,hero_7
48210,8,1,7800.0,7400.0,1300,600,8,49200,50200,9,hero_8
48210,9,1,7900.0,7450.0,1400,650,9,49200,50200,10,hero_9
48240,0,0,7000.0,7000.0,500,200,5,49200,50200,1,hero_0
48240,1,0,7100.0,7050.0,600,250,6,49200,50200,2,hero_1
48240,2,0,7200.0,7100.0,700,300,7,49200,50200,3,hero_2
48240,3,0,7300.0,7150.0,800,350,8,49200,50200,4,hero_3
48240,4,0,7400.0,7200.0,900,400,9,49200,50200,5,hero_4
48240,5,1,7500.0,7250.0,1000,450,5,49200,50200,6,hero_5
48240,6,1,7600.0,7300.0,1100,500,6,49200,50200,7,hero_6
48240,7,1,7700.0,7350.0,1200,550,7,49200,50200,8,hero_7
48240,8,1,7800.0,7400.0,1300,600,8,49200,50200,9,hero_8
48240,9,1,7900.0,7450.0,1400,650,9,49200,50200,10,hero_9
